,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.08840493456722874,0.4895875714938349,1.5054165607012127,1.0075745483426206,1.7194978071301548,1.3982871678830469,1.475915451905105,0.45311480213652283,0.9831106862756451,0.3893621985146342,1.0151912665495888,1.0913780091772218,0.5644618321988606,0.010953606758012543,-0.7628653114883691,-0.783265160307963,-0.6942625743595795,-0.8681872407584903,-0.8425256553952024,-0.3687543086244982,-0.8638972387924866,-1.1739021284319322
1,0.10042576529749236,0.4922247977563028,1.6490262998517655,1.5545434901284776,1.7618646981137587,1.0788887981439503,1.5245095810588736,0.5677001471271291,0.7591446925667393,0.7399256220775643,1.239683757797692,1.1502222554978827,0.23425695419730208,0.005543731112377069,-0.6753675051317376,-0.29504982263177226,-0.904742268206676,-0.7153981523229036,-0.7763741627367615,-0.48972188812343953,-1.4269433609209197,-1.2154029009090772
2,0.10949468626057267,0.490817882436086,0.9352554424764707,1.7663457577350774,1.0871770940970498,1.3161043684429983,1.8052184743001694,1.2559681490814176,0.3145600872092973,1.4240906277924532,1.0039820461312816,0.7709173409632629,0.07256669849890283,-0.04439004722616369,-0.881549112322997,-0.06526999767196964,-0.8930113333549337,-0.4909732516602585,-0.6503479523033648,-0.3179167919476983,-1.4345563468772036,-1.1583459861811036
3,0.10247330097956325,0.4918582689341994,1.423564397032018,1.7864916076392783,1.278003306147585,1.4365869155658435,1.6154845795884936,0.5852606697898537,0.5073774956450912,0.9755095122965642,1.0153080756253752,1.1425793886281428,-0.018850862311574956,0.616039414124067,-0.884912749144288,-0.945273464931707,-0.8255049616634194,-0.3591887512754249,-1.0642949084510738,-0.44844431995186657,-0.7435180450498688,-1.1235687338343423
4,0.09187118420270918,0.4905238220885786,1.4226445422805087,1.5323317677089328,0.751346568595247,1.3909830166371273,1.6314563661555388,0.6074997815594939,0.5725331938880104,1.615154628567005,1.0855998056777303,0.9653819349623041,-0.11154130079644439,0.07661308110307628,-0.6107222375202219,-0.5598526708931778,-0.4753742218883064,-0.20625635453884478,-0.7241699669784436,-0.7494425422545374,-1.1674049039642764,-1.7093287484222361
5,0.1072102093920821,0.4964198380172991,1.4610518956354621,1.5741270131605656,1.0082430466625671,1.4184415624537734,1.7088303167460195,0.5963877961006476,0.4741453625975051,1.4889663513713853,1.0753722108615966,0.9867761415109716,-0.2191352371269453,0.1681971043967423,-0.4253898935283914,-0.07921342556789082,-0.797198211304415,-0.3659514434445818,-0.8254019444066453,-0.7082406449647057,-1.4044775074330398,-1.1546975385621272
6,0.0946749084973969,0.49506138480022394,1.4458843976108566,1.079466375745067,1.5511433901226228,1.691936188039175,1.2561389759075008,0.6217512482495019,1.2556647335250843,0.5367616679760554,0.5473917316075447,1.471941412466961,-0.06330939824817475,-0.5562287919407007,0.22406484724925896,-0.32752672313362197,-0.3728862971866669,-0.28326088020551976,-0.33286734142790175,-0.9670034797184479,-1.0873445527857526,-1.4519488861531633
7,0.08943659170145614,0.4941667651433041,0.912441501380678,1.5053450263683807,1.3052995288003773,1.8774230805409362,1.6320901062965603,1.2306347459645899,0.6019906073639124,0.9568201402120481,0.6385319611752254,0.863388226931826,0.19948273699012933,0.2837666533672259,-0.5932697620528327,-1.275137394661136,-1.0809174871224356,-0.4690662125813317,-1.0370148950973979,-0.8062915920154556,-0.4052349310169782,-1.0854501194949033
8,0.11173886948281181,0.5167439517755458,1.3894399331650655,0.8431429315030651,1.303038463418691,1.205446535637333,1.9335488442837752,0.5919515572770669,1.4565883903762553,1.0703122152431293,1.3936345468013736,0.5662242746128454,0.36646231130259804,-0.30141743987721453,-0.4009196480008228,-1.2071102436480305,-0.49205032291841844,-0.8169869222803998,-0.507215883263603,-0.8672490288464844,-0.4683371876020289,-1.4469963980040315
9,0.10709834980577274,0.5200158713381509,1.138755943426595,0.8160112857445463,1.3845577463316516,1.237457979255731,2.0111970932396956,0.8644611076928563,1.6734353279656073,0.9269784741849523,1.3429073005510157,0.5739426092721298,0.41133530004768404,-0.565880822828165,0.10165989385211915,-0.6257328737678672,-0.4987942396456603,-0.5723055092315941,-0.28206226392643097,-1.0402472512282637,-0.9516561113512576,-1.2977492579654208
10,0.09627325770820083,0.48672720896999555,1.0675286288974541,1.6135019871662737,1.5680656251089822,1.6718621967444216,1.1289511645612416,1.2672945420045325,0.5203995068405338,0.8148357214206063,0.7102902288207339,1.3347592769920533,-0.5082002498612633,0.07320048991234765,-0.35741673663732204,-0.5053394793763408,-0.48258330834418184,0.20318767357772627,-0.9051014410199545,-0.8992950907530364,-1.0838849778045851,-1.43997827140492
11,0.11200337917894052,0.5050505133646213,1.488453451519464,1.5426658432856262,1.4089491688202287,1.5170427378313198,1.0126908868370226,0.46955212247636924,0.6650369456338124,1.073649094126984,0.8990505437615494,1.7789180696555762,0.6382135377622165,-0.37967133024095256,-0.4160453260190046,-0.4021471602098029,-0.8307150156855965,-0.9567561123216594,-0.3401978499970497,-0.806541120245244,-1.1051798887653355,-1.1775417556324799
12,0.1034133639105907,0.4989252529303516,1.3059204601989012,1.403037529287286,1.849024453929511,1.346777048553591,1.1737378971851213,0.6793007445412476,0.8298588550142733,0.3728160479335216,1.0402192015472114,1.3222773727443062,0.5009503331154139,-0.20189609401921763,-0.2427114397867707,-1.0669727306870538,-1.3922319402448708,-0.8936911894922465,-0.6688801437561929,-0.9821780753545821,-0.7867194596210795,-0.8567189850673398
13,0.09868608417272792,0.5065167399878139,0.9713384141846643,1.4569652908674522,1.5193456243315882,1.752263570471222,1.783809527749056,1.1164755978507666,0.7901391442612921,0.9368906226458855,0.6333182969884257,0.8229111346641599,0.2710315787105915,-0.18249712384391065,-0.8120053576674853,-0.5303316127780214,-0.6039004229602954,-0.8784848009911139,-0.7201999637333718,-0.3698737181226309,-1.0463117376525166,-1.4204302412622807
14,0.09196740058564662,0.5059178422235762,1.374204361566334,1.4288985845866968,1.4694838015179377,1.583152386659078,1.4959606386951707,0.6932445537665692,0.7209515995090039,0.78379081048886,0.553964203671548,0.9215234721048325,-0.2202252852869284,0.55826429691437,-0.455541377146495,-0.9449762640971644,-1.3999054909675086,-0.22277095015029694,-1.0860528013927422,-0.7933498878779999,-0.8839990808777086,-0.8576687883881875
15,0.09999939786314416,0.48764837637803354,1.4534308472456265,1.552458409040402,1.571303004103765,1.5752139400119114,1.2090902029790809,0.5231418305827055,0.6721494012437904,0.7256550255888582,0.8610992505943886,1.3821594628428748,-0.18219939943899208,0.3532467540434306,-0.411181699367115,-1.0418037520914436,-0.9006908612118425,-0.2713370966986272,-1.2976917618039456,-0.7346986713447864,-0.48309157185717105,-1.2082533302432983
16,0.10370693273817404,0.4877124553910194,1.5443244083641663,1.278596645497397,1.4397393210065286,1.740328274663555,0.8949334461337924,0.7193259103544477,0.9598619511990691,0.8496442627958327,0.8281509444410852,1.817379318739232,0.07433623318792379,0.06761124022563181,0.031034063799136046,-0.446665681879789,-0.8872889739722863,-0.37773020819490505,-0.8389010585849265,-1.1662044496970656,-1.2077095028205547,-1.1876745514449456
17,0.13075617123614608,0.49327543611731073,1.8844566903297495,1.2918808366231893,1.1366986972139328,1.3909121466134051,1.1497378416204356,0.1399015736208393,1.0045449188733477,1.1921760755230344,1.2543002448708478,1.3903176457682076,0.5414183010475419,0.20429947427818726,-0.3484506592933457,-0.41218228684579405,-0.5972791147870586,-0.592078737892141,-0.8479154953581605,-0.7785336209041963,-0.8893199216625961,-1.2570200127415698
18,0.10987569981020984,0.5140407717757127,1.1083084052354788,1.2311245298088196,1.5049595410799688,1.4151244329425894,1.897777491571348,0.9983220589549027,0.909757655825988,0.8142041277784038,0.9314017778299907,0.30727155666026085,-0.40525662313796174,0.3660360368273245,-0.8056056185403132,-0.7659682426505128,-0.2957725195122012,-0.1756978256432622,-0.876186175895969,-0.549544153692595,-1.0123586957095194,-1.593018313987547
19,0.10904422960474437,0.5012440738000027,1.0891486043803398,1.5518585404686198,1.5354165753685691,1.3012909441990923,1.6573557398566217,0.8583489341408789,0.4494904854615717,0.6703498497332795,1.1394808852295586,0.6627868996045858,-0.37000896785838316,-0.10534982295147415,-0.25260416004210695,-1.1227396065963802,-0.35731475911764404,-0.2518044885254762,-0.7339448927563694,-0.9869296208217107,-0.6030825682757984,-1.7145892462358232
