,0,1,2,3,4,5,6
0,0.12319104793361457,0.5790088149620783,0.39502099342004815,0.519110035136622,0.39023588409399107,0.14932451159945956,0.17102550414382497
1,0.17513789993656437,0.4785199321973385,0.6324027043922698,0.20050828422974398,0.46370711244015617,0.32167585767858964,0.18732714338152404
2,0.20209278120083018,0.5013945978492005,0.1672597414909055,0.48989698793849107,0.3778662299772754,0.5647839966432231,0.015538665029521781
3,0.15620329641884598,0.5492618251592027,0.6163106916234318,0.43387188273512656,0.039552209941673244,0.3145609871991073,-0.06981771993808955
4,0.18795255259511767,0.4767741536268484,0.5390450064002332,0.6801149890994533,0.3647377589539038,0.6197902884360662,0.07556235804659897
5,0.23204765427100582,0.5733169504866775,0.3915637239797135,0.49303494428107075,0.39558849433035814,0.14621100027669082,0.15082778825710752
6,0.08492420816846602,0.5528767657838949,0.42279967523899203,0.12131388706420054,0.4194556969147472,0.18199602119859376,0.3078650754880736
7,0.16145495022274853,0.4567456882028304,0.17744563342891356,0.32806578242636875,0.6192441806361777,0.24490579651792954,0.1625728810526958
8,0.2204449042614255,0.5146325309913189,0.5078388972831356,0.21613308861428587,0.4054498147300262,0.35474120619287325,-0.02095725303449933
9,0.23482446453057526,0.5586399092777188,0.3968456737062112,0.6451717544387543,0.10462614566389539,0.26018738509332917,0.2595693967507866
10,0.16875058460054487,0.49168315398616913,0.4971340338304837,0.348907805669209,0.20736952607141468,0.09583576595013671,-0.03017463651402602
11,0.08133246725640225,0.500432791346359,0.43072162116899604,0.2386298132931225,0.4098699210510497,0.18797326837073436,-0.07759644827130363
12,0.21204487288721774,0.5092006126249863,0.1665446496977651,0.030260911376794652,0.24281444670025798,0.22748357313830575,0.2957698854267149
13,0.14284646698737744,0.5100651098712485,0.5205618517240123,0.3959627895370079,0.03196507960814157,0.1397817125258485,0.24301512135409709
14,0.18435928896130904,0.5295324690201522,0.5786259922498895,0.30318189259467876,0.1867950863510849,0.26137409512699794,0.2673057175494961
15,0.15879745599619613,0.4898497290980716,0.5683993869330843,0.3048610668349752,0.3708491405129747,0.10215997126293852,0.33858969263935423
16,0.02350385265283353,0.6462515629307521,0.49360419452318355,0.1348278849885402,0.25320998290753616,0.13528147825504722,0.45089166306531686
17,0.10487906402441351,0.5798918761106625,0.42452718749756946,0.47549544631666385,0.19423125767274738,0.2638407369280522,0.3687903686941861
18,0.1444494447213187,0.6344392302152364,0.5026749865636868,0.28031774683749355,0.37940478489504426,0.3195033779467145,0.1982409006683315
19,0.17478469394940407,0.5561843759959522,0.4202247254162561,0.3124788146135632,0.09791568362513386,0.0003203134062425561,0.2837441527003759
20,0.19260320684536253,0.5233472247574766,0.3236673504520683,0.47775638999010706,0.2665643947214677,0.1405854340762607,0.16771049765695673
21,0.0964625885543747,0.5458978966363518,0.39945442316502267,0.36771824852089624,0.3790427078676176,0.18519154941599528,-0.0009561907334087183
22,0.1090608608605755,0.45971298325185656,0.31182681195370776,0.533646754615751,0.39776317839668135,0.32578639144898325,0.027821904458084024
23,0.11914569810682021,0.46566310298392305,0.320192388482034,0.5333101321044037,0.021725845799129104,0.4423760371374423,0.2318456944485227
24,0.1349069703839253,0.5147405953720898,0.3083681127279826,0.11187780114565132,0.47364505861314715,0.39971012335364764,-0.02121801057173947
25,0.07392738547009076,0.4483341248898254,0.5971387836362946,0.3416446218256851,0.308263761912826,0.29458505804302015,0.1853140567056566
26,0.21225091507433205,0.557603814472959,0.6992775827693555,0.5182657768552338,0.1756635345929896,0.21211108099246329,0.25807274551217774
27,0.13305538113458842,0.5988280744101482,0.5997179259524786,0.31001814515579196,0.36418814530039617,-0.16714045004022748,0.2314815750612366
28,0.13878683606810732,0.5277536664183201,0.38186675626793226,0.3455960843827707,0.2327324739485013,0.21309381805939487,0.11254283593514008
29,0.21420153779329282,0.46126953437661594,0.5873664618900709,0.28393183203540173,0.25160638310949013,0.20929721535344245,0.14762970569139902
30,0.15685442399145705,0.5153234655311771,0.3990410568315056,0.18764135235430424,0.4295759585252883,0.0438489567047059,0.4059438597343037
31,0.1809452932738112,0.41887826441702464,0.2058798292363741,0.3570817513410684,0.12525397777170544,0.0719814181703414,0.08110008208752678
32,0.15898319229547697,0.45852262365201296,0.34619932876886766,0.24927465954823794,0.3312904500311806,0.15272139050659472,-0.10685887593893742
33,0.1872496794726911,0.4912042240732728,0.39398330980792423,0.26010719985138625,0.36459109940086465,0.1690165447720634,0.15006943515875598
34,0.20510789900163373,0.4425683420588992,0.1602843516555728,0.3496731176330178,0.3136628225649147,0.05624256910794545,0.1138307378153058
35,0.13890271389308653,0.49369602395818774,0.4204502181970192,0.3151420948801344,0.19764094252354036,0.15982134775299842,0.09763690458861374
36,0.13541151986728295,0.4304508843370308,0.35976535079290256,0.32500553743461935,0.1399929423304247,0.15780072627937644,0.20792350147629873
37,0.11295807448326478,0.44196599003390746,0.5619539901988098,0.2728675483626653,0.4007856358300137,0.1623766888131473,0.3509539708181817
38,0.2977959861547692,0.47487277062015665,0.3928606141971838,0.5380114912551339,0.18850278647951235,-0.155478646480586,0.07497352023835455
39,0.036794508245585694,0.5486179389026973,0.6036104465860948,0.18493438145558713,0.41836757618620146,0.30790352522230013,0.11831665426621735
40,0.15128121847025172,0.4652025587369655,0.43486324217621986,0.4412066843860908,0.364800015991734,0.1537537837072755,0.11998628216749149
41,0.2254919194393959,0.5676711703874715,0.028764111633395095,0.23945845500588003,0.22016142524608126,0.3565188003190789,0.370812586886566
42,0.2306240842195784,0.5853673974416859,0.4473380922610074,0.23836270121006692,0.2952234171135042,0.17781321200862116,-0.1411842174930621
43,0.24275694762659525,0.5265022953595853,0.5362248834432886,0.1048343989843841,0.4170820297858586,0.05229944922004154,0.08504085394261315
44,0.09816567534263873,0.6512979092317157,0.4204244116477762,0.170037590778087,0.5382808216136508,0.25927155291854515,-0.1035315303873543
45,0.17672154514031757,0.5136326834487643,0.40276520870970955,0.2530453438259142,0.47498861549061877,0.42823451961171605,-0.08513112469196069
46,0.1299897399647448,0.43514426330157063,0.6148996436929957,0.13538325689935277,0.31512944427200534,0.11057703552614276,0.12980495187984814
47,0.17099958888153882,0.5420249164647981,0.23215140371718715,0.2890109135689498,0.379441706707933,0.5079219855220561,0.3825477988611747
48,0.12025938550772636,0.49133926798749455,0.4550579719533348,0.31777294274417217,0.4123013884833398,0.29297188615749004,0.030143894059421028
49,0.10771222046091325,0.5197535433679832,0.33486080922123174,0.28719257149461724,0.4866617290469649,0.1015259513236351,0.16807343089643267
50,0.178220087162719,0.5192387732262775,0.525526194156223,0.4422235075633396,0.1793875992882933,0.13533832428479803,-0.0021015875187771482
51,0.09264598391390758,0.4337327648356879,0.44430522295168623,0.32857370631595406,0.5331068160052146,0.3655779430461976,0.05035296960338076
52,0.13126205230129942,0.44180101501553704,0.6139830433301743,0.2797453255369855,0.49052530488863455,-0.07312987797564113,0.31405825615084115
53,0.14332848740924156,0.509051834639215,0.4397168962750967,0.3904824407040893,0.3761816722342726,0.31019891240034014,0.3201469262516651
54,0.1369858283086277,0.4528757989634562,0.43609476565243466,0.4972312628063249,0.22236911783183885,0.20792352260619915,0.20012382414353583
55,0.2505187614121688,0.5384319701244479,0.3139141948387789,0.9110418905361051,0.24117377312761645,0.34273260680523154,0.01978698639391835
56,0.03015474249163702,0.49541077921494936,0.41322852841068586,0.31017633890121177,0.10315728835251034,0.15255574202287803,0.10830366170429423
57,0.1617652884933537,0.48329150864484416,0.36342071966097644,0.2846404665755489,0.33800444555006715,0.2901479483349284,0.26602199704342855
58,0.10337779072330444,0.5307358287115097,0.6321965602809785,0.3438867824856453,0.26437155051017347,-0.00023660930378263667,0.11628799381927002
59,0.19074679083874704,0.5041086005655848,0.539720000969994,0.4150042000306162,0.28085436210541587,0.13086601581534743,0.2613630797255154
60,0.18083363310096817,0.455330870244744,0.6315792278755099,0.22217400978001905,0.43520616845965043,0.6273509147201787,-0.05067274174251157
61,0.20462146746176443,0.5784146441531902,0.4086219165535747,0.29385711608980425,0.17297665778038804,-0.0538950517693523,0.16364930935908867
62,0.2192820553275845,0.5834800389693005,0.39347554435432175,0.47379399114567283,0.08400586820484228,0.42974167743014524,0.12478207633048122
63,0.07404690529820533,0.5375517324432593,0.4699926021736398,0.42121869642733634,0.40661460207605993,0.31230367998126124,0.34270337175325644
64,0.152671927853804,0.41984363667240787,0.4755134130650137,0.2547543605641525,0.18946069227234058,0.04979728207341763,0.35039810153599604
65,0.1843815592041559,0.43065356765713864,0.4253657265849964,0.1974756908078899,0.18802657657244826,0.5188442661794808,0.04092888004109754
66,0.1143970141651573,0.5001170947217555,0.6130594189749909,0.28109534453851714,0.26418566819717426,0.3700835423790159,0.3268227180819757
67,0.18656886179009274,0.5798827641581866,0.45501856126379236,0.3572564573802859,-0.0095313540820956,0.10322628551062643,0.2885612658697388
68,0.18254119566118288,0.48831554251458875,0.5655900416599862,0.35800523636649895,0.32329995890946,0.342639740818967,0.24328755061748275
69,0.053441334282827505,0.41000313952695727,0.5012810850869378,0.6465284547193169,0.15688273534531783,0.17446362099145488,0.009676966339520449
70,0.1854245948299661,0.548191992998902,0.6301504637915675,0.36161983733934855,0.29001414600397535,0.001746389950911309,0.21927758060297262
71,0.15727598257088488,0.5722404429778887,0.6366265754555126,0.36032883533603033,0.35784112702547644,-0.052534143604556494,-0.0748482204814675
72,0.143997420242634,0.4704340305415672,0.3589660085604338,0.3396688897193827,0.33529630631733776,0.09767706965258549,0.20367703530605716
73,0.14375020326971888,0.5150185105918085,0.17911530283273203,0.4689610612682201,0.275415785820162,0.46573427375313337,0.06369038226958379
74,0.14049108114318948,0.3515065493003968,0.2915343667274171,0.5415049423425589,0.3284308566244183,0.37085549830356057,0.28592812941760115
75,0.17963100285724742,0.49173589287967595,0.5091275653125902,0.39917944029556446,0.159282153779995,0.03154907601062318,0.294456076959537
76,0.11853362048712211,0.5006774294604737,0.41801397537339735,0.3294822484313046,0.32650665230092824,0.3065161595176863,0.22794986867601605
77,0.14667443828710927,0.4993217785419618,0.42042877945408835,0.43454097498183564,0.23080421539998308,0.2338346885150895,0.10779094791820616
78,0.15062511368805354,0.5463939542967217,0.22818758743416062,0.4153689921294237,0.112645778961317,0.31486840770362556,-0.3041388660508862
79,0.0508283297627324,0.5473351379425774,0.4719646544451523,0.26482221905547787,0.16229421134536792,0.1163052612158546,0.09242052873880996
80,0.20139153829640627,0.5276701244916044,0.2597731308132517,0.3597019250962442,0.43166630963376396,0.4009089247097056,-0.03748889245872414
81,0.14374076419326282,0.49174013341356526,0.8072989100035071,0.47044647883945645,0.31413183199144157,0.022297621717608823,0.22337546858801316
82,0.17795258974597042,0.48967809803072226,0.5777267466985185,0.18344552478836343,0.2787215943776584,0.3169212326979295,0.06968637127182223
83,0.1610814903458863,0.48081769412678876,0.19237217744353735,0.5079920444916223,0.17137203776653964,0.08487408726394116,0.13610375196652902
84,0.12221596637882781,0.47405709364404824,0.5119281701951481,0.5308162969098733,0.4997541463498882,0.14521876515675194,0.21573723773287617
85,0.17889917834375957,0.5083136597116099,0.523658411711965,0.45821247956022204,0.3119480632033258,-0.11332023176954295,0.2612783178109418
