,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,0.10317287669891367,0.4983616759023676,1.4039362169370277,0.85249889816798,1.1136609059738976,1.5295081290294092,1.3780370733291367,1.3874015564492028,1.3638062046467074,1.9421166893988722,1.7090538495647185,1.5160243679604846,1.8549391350989664,1.8080494706755683,1.9441078027510605,2.4149384266336202,2.363547372638212,2.6429949441429788,2.453734405114485,2.312548000807528,2.5375880005505325,2.8980555118572733,0.625264088392602,1.4388730811502415,1.2871366378239848,0.837023379940427,1.2450712791093346,1.3081050523769053,1.4522507449234916,1.1258520275773816,1.5481797180774879,1.8675381035359004,1.5754832970952801,1.833616781392581,1.8750690940219825,1.7686166741082756,1.8660370938288595,2.0321480232250924,2.160015372474435,2.534746851241723,2.518607206881524,2.504888073822209,0.08112838895425795,-0.37641078206008327,-0.16282786449923722,-0.7014927446200252,-0.6853970556786253,-1.2487903659724242,-1.4293996924950574,-1.3491147896619002,-1.902520193237955,-1.8311468766995698,-1.916466506440301,-2.1983103591680386,-2.4964952331337398,-2.9955294226320914,-2.792883789296396,-3.320938934689924,-3.1352337282609097,-3.3254320908277593,-3.5817429281588407,-4.06149745058044,-0.3987842917529595,-0.45512340099746373,-0.9869720930340194,-0.9367894549708145,-1.1794296630294139,-1.0996168135393773,-1.2660987085073818,-1.916668351142881,-1.793531467822191,-2.102265621419906,-2.492950350617382,-2.677498649774499,-2.7846870076131083,-2.691721841056264,-3.044285314858935,-3.1314454116943695,-3.729629726707844,-3.9720282746093654,-3.8960770514221874,-3.8759789945532783
1,0.10089188842815477,0.5012007015622051,0.846687796801928,1.4661957062614313,1.7159979509880063,1.230556606228366,1.479145200828862,1.2664810724775721,1.7572244037596407,1.7443217473275192,1.7134518634807236,1.6330965868317717,1.720584761278783,1.7320674797659676,2.0675389833007145,1.8687662068406434,2.1325738859671386,2.428279192666057,2.673442259223739,2.4620642237185413,2.7159971122016864,2.970618712302924,1.2750785587771887,0.8673346339816671,0.5427285843662302,1.3244522254012008,1.064814054756563,1.2106474670433132,1.1864015147542943,1.3220692812980954,1.4701038649030953,1.7012734758392856,1.7599816621910702,1.9574175629958868,1.9409796251743237,2.099838324649906,2.2090438248025164,2.141905364038462,2.040287480794957,2.4025683748316182,2.37013088831109,2.3555441403903643,-0.01573500676069383,-0.14677107629644592,-0.49872248219127513,-0.7179703144242726,-1.30061578458461,-1.2228050939497386,-0.9713108497025262,-1.5245144976913805,-1.7399824846411036,-1.8795137964038413,-1.9058541855185158,-2.538456271230501,-2.6282156757449187,-2.3372737303195503,-2.912652628469638,-3.0480938490737763,-3.4508111442054563,-3.891728251098716,-3.8318408007601654,-4.110066436088548,-0.3465691821685473,-0.5427382553405649,-0.7098823808371235,-0.7431261488094557,-0.6510605962331695,-1.1016424112651055,-1.8097653320056217,-1.6300052029905123,-2.041974831160452,-2.097411019502874,-2.4620646022301518,-2.2265499620048286,-2.4815940350930767,-3.224032924960122,-3.047735025970412,-3.3802586786551667,-3.2475154981400305,-3.2130622426724984,-3.746508194713242,-3.8294198017922465
2,0.10561431145013397,0.49796670320599296,1.1168008347107734,1.1421384783586923,1.4967854857598528,1.3997482022760481,1.6198710159768575,1.3144033764037453,1.5934774477169462,1.8146156959837971,1.531788629583459,1.864584712992925,2.1906063644569924,1.9670564190707678,1.968795225156376,2.4635186537057905,2.1856152522882004,2.4525025919217853,2.6174978494507375,2.4903671199075776,2.6884916044228984,2.902953384577027,0.9757928623267373,1.0164911482027867,0.7888952495917664,1.1180272080992912,1.05423675956281,1.3778530588819744,1.3676335485881497,1.2157558400759816,1.7200800241165857,1.5016404779615207,1.2206264252140735,1.6914724241102763,1.8695606602425747,1.6688744026364155,2.1432489932902836,2.0173255877720173,2.1427800916514386,2.5317979462307107,2.552447387256904,2.6571857031553687,-0.09590358901090651,-0.4662214377190428,-0.5304755916428967,-0.7215036870594935,-0.546377964208274,-1.203931486802175,-1.2133671280411162,-1.4253443747802663,-1.8614015372511763,-1.8406058895537636,-1.7728913028112918,-2.4733300790913066,-2.3577798522654563,-2.923210003843891,-2.874394697425301,-2.8830017275827284,-3.281062954486355,-3.415859648592437,-3.5716538946342506,-3.933603339447134,-0.3649084995979034,-0.34872972461013463,-0.6346955341037532,-0.8520598224763667,-1.4524289108524244,-1.1545816963678504,-1.644247221394311,-1.7672958091321131,-1.6632116371687726,-2.3077109405722456,-2.5259055791051663,-2.4161901176875746,-2.907942880413896,-2.654524741186753,-3.2172739434306057,-3.5302554926246446,-3.4945986115287755,-3.821501418458658,-4.02542764365381,-4.076816065051075
3,0.10125734070707772,0.49473046674597027,1.1548322509558124,1.3797123098465225,0.9581211332134035,1.5406597523669974,1.2437959566130063,1.1120267493150222,1.40154603203561,1.754513291944603,1.3210197583388603,1.3232989874495675,1.39763717256359,1.6723158871295047,2.4359486922165137,2.125598931766887,2.452433854731913,2.4961355865391317,2.3900568657261676,2.4438545112451036,2.620048986987795,3.0194422686372047,1.0032813143056556,0.8675249235061818,1.3154088391907108,1.0021367430323538,1.4128275006848094,1.4879934418027934,1.4447040734932401,1.4289253193332807,1.7953288171543027,1.909274798007638,2.0386753708252003,1.8387880747749414,1.5007668694775598,1.9855215393656729,1.7991842509914697,2.1263742344520584,2.307479497510074,2.390750380485655,2.4503030020193024,2.5333706665198883,0.1960186061172155,-0.34377674091461685,-0.4621715727045947,-0.6707554912698032,-0.8759112474096187,-1.1392387619507516,-1.1623399078404202,-1.3716654721969914,-1.629859058007753,-1.7225492981987998,-2.1705685906346064,-2.1276434306981042,-2.3747990241110633,-2.631469691660252,-2.978842091833746,-3.2208335786643794,-3.065909503761733,-3.5121915057500734,-3.651533447449497,-3.800447110396532,-0.648235211134127,-0.4466573708252296,-0.7061216090567346,-0.9646500171918428,-1.23101421755359,-1.3167171045470119,-1.5784923309274375,-1.748875776564271,-2.043775355583272,-2.1478903029946697,-2.2618583113133695,-2.611157193080508,-2.886739955342253,-2.9698164190631164,-3.0880946957888993,-3.3540457678437683,-3.6236953968549566,-3.883829598288525,-4.00093957400037,-4.30360674819086
4,0.10250696485236155,0.4963009740243409,1.2574060811014287,1.374144953758742,1.0675865330136425,1.6012321154296105,1.5971555184391488,1.5739169959642987,1.267973972319087,1.57145670195216,1.3595983543970103,1.5303307765891234,1.7670918571310132,1.4847816095517743,1.8434996893961455,2.1248285347386036,2.3836376666742023,2.489669069671517,2.592755402080115,2.7645714255702263,2.354337322625192,2.8909172407200345,0.8204767217595728,0.9462404255703551,1.3567524140317688,0.8495722706754845,1.1384668242713738,1.272145120804722,1.5054324267974177,1.5498673814119757,1.5802081720288963,1.7169606590546718,1.7633340223209197,2.1651453674000183,2.0630483669613167,1.9349285553290598,1.829701492911131,1.8967581237621767,2.1794779934462407,2.041433423977153,2.774408584437925,2.54618194951036,-0.01296623889316334,-0.20723468739253856,-0.5039522332182944,-1.050862449745108,-1.031680975679223,-1.0712236238465587,-1.336820004644641,-1.42501585772892,-1.7942044347478165,-1.8221168840016526,-1.9338773372549136,-2.351410157705729,-2.268924794753965,-2.845943617069865,-2.928243526833646,-3.0759384673082786,-3.0230623058406323,-3.644429589265521,-3.4203417423519236,-3.6399682464044796,-0.4148855206106189,-0.6579697617860734,-0.8165097332545714,-0.5959753286097691,-0.9706532666610783,-1.4250692159990446,-1.4978322900490877,-1.7240376323799866,-1.870090535461912,-2.107299507245849,-2.592659847025704,-2.47049267030291,-2.880002090419164,-2.6857124089752573,-3.193929946541592,-3.3091382287964883,-3.7364863602598772,-3.638293188859411,-4.105822295390864,-4.292264145435102
5,0.11015781570563574,0.494451303586332,0.9946839455827674,1.3592970584880142,1.5365258028457234,1.243678958672005,1.6043434310774365,1.39795349777459,1.4096127055528993,1.53808219123003,1.4672317573083746,1.670969874906172,1.5572895018706165,1.5112054716579157,2.1090929032189116,1.9050140178761086,2.498533930170976,2.4679213507226034,2.616658796776722,2.774903611307092,2.1982012868742205,2.8155574434433763,1.0685100109115326,0.8675452879125506,0.8662675904313555,1.184078999982861,1.0290185349234133,1.39408872889063,1.2973990040263823,1.4391221307803703,1.7926965886783046,1.4891224984357212,1.8158609487326078,2.0818209324464814,1.834340137474073,2.0228845797623407,1.8074704780182276,2.1307169217819197,1.981442694417633,2.244487119005515,2.969456888917171,2.7116573636683245,-0.22708971430157546,0.10580977698068236,-0.49881018469970595,-0.8621288072927227,-0.5865363859573659,-1.263225540071651,-1.5066879789703398,-1.7507625776469755,-1.76582885690981,-2.10737958728461,-2.166053500373069,-1.8052781348568918,-2.672313134187566,-2.800897754838129,-3.024646207186482,-3.355964635881838,-3.432849627454627,-3.5797646781371233,-3.540763561690551,-3.929907382372627,-0.2155919658632081,-0.918880234705851,-0.7521714263579571,-0.7220147923258768,-1.2811496800327622,-1.036085253083697,-1.3594765725258187,-1.3390210873594066,-1.8785930712956824,-1.9727554877118487,-2.2202771696580803,-2.9924209270990416,-2.417863999041225,-2.838271218754819,-2.9788580019667883,-2.9978218340527603,-3.393344416247839,-3.5598889184203077,-4.149807874589678,-4.201348778414775
6,0.09823719750467869,0.5075604372985238,1.3110199472718875,1.1284167547610737,1.020069729661257,1.258355953885593,1.3945422820725732,1.366418391520026,1.7882171505257083,1.5417294300211244,1.7526167612600183,1.8488793115318853,1.6275291425753777,1.749684556465114,2.0688640998596823,2.221187439898228,2.430391394783075,2.3706674431425196,2.656267598140151,2.7590932922054963,2.4967371019346896,2.9476699293889075,0.6977306633850633,0.9479515829360767,1.4019907762828367,1.0078186252203925,1.1389703058761598,1.368675389843629,0.9415451973291639,1.290900335920015,1.4268091161041,1.452055161344001,1.8459556044617056,1.8792877820858254,1.8346911684782312,1.7428821538949424,1.6382421151395983,1.9717851087353195,2.1534895271699703,2.372319811336956,2.55451258923277,2.4093125787610314,-0.08057264640547647,0.10984325769420211,-0.5507363572363131,-0.23830975139585814,-1.0717198292518528,-1.3761553864617824,-1.5201927601604852,-1.5040786646735187,-1.7208485354261358,-1.6378027732235676,-2.0182310088943565,-2.4792513915056986,-2.2707302607516735,-2.749454860072901,-3.0963057789650152,-3.0033283355588978,-3.308630202361898,-3.294555839992218,-3.452823607364159,-4.046314499105644,-0.4451724202276399,-0.7495463632391315,-0.733070389778161,-1.1607575529467247,-1.0619564251884563,-1.1756048437313829,-1.3197242470179251,-1.6588598504480303,-1.9066478276232597,-2.396626807693579,-2.41850955701051,-2.3762697717369985,-2.8480943767633606,-2.9476716102876135,-3.0549666012596726,-3.4741709476963893,-3.4058968631058644,-3.8295553655704415,-4.0077507988135785,-4.110771399558058
7,0.09468299695387587,0.4949378817371919,0.8691037962283839,1.2572069259525853,1.3426631895209065,1.4202163957829794,1.2072462851114039,1.3697083631978093,1.4359787577216572,1.881147347836703,1.814135443550101,2.212634743073331,1.5267291937096135,2.017088430346481,1.8377745880369503,2.0207490588670733,2.22540320726918,2.1375862535166954,2.7257065878289137,2.4129026851724937,2.5586286055045244,2.8973882987658057,1.1754537276218104,1.0520178673470237,0.8634145443819509,1.026659059816523,1.2589954950071223,1.3353841173725751,1.483065444620446,1.1382025985297464,1.313234391236148,1.0633883347830864,1.8714410764899987,1.6838853648112493,2.045299864426164,2.0460643890273778,2.0363493696690567,2.3691468138214398,2.060078952181125,2.4354303983335805,2.64683054137844,2.502812299199894,-0.016597313677516736,-0.5055230556336847,-0.30751237443012014,-0.5443789347632608,-0.9875174889519872,-0.9195366627491521,-1.2682065657453583,-1.2891225868693632,-1.8858131344012565,-1.8659766025368953,-2.3333532636134517,-1.884874199171354,-2.598352717968176,-2.664379865321836,-3.01299980699142,-2.8698508939100837,-3.2544980743852805,-3.6266765762664983,-3.773822799034691,-4.243160849441589,-0.570833900654101,-0.2871460756253112,-0.9220833620392366,-1.0743527247434224,-1.029387968301255,-1.4157683099654075,-1.621451617061855,-1.7219433624326344,-1.5701743155961974,-2.1737264023079215,-2.2479033706466396,-2.8513074870604034,-2.640866914941366,-3.0177178232913002,-3.00290819166388,-3.7596613961505305,-3.7152210645416437,-3.5542652105589,-3.746430740142598,-3.9155139411733524
8,0.10116920628373927,0.5021597138178774,1.000939454131673,1.174585543924493,0.8690509539774758,1.6812308885524434,1.3289089562996033,1.4355864413611608,1.8084182261256778,1.7077335834326575,1.6227976203226335,1.9132147138759783,1.8368087794869439,1.463923103848284,2.0643048229485386,2.319782157187942,2.07910425203365,2.302904274714642,2.3851579995851244,2.50208716092535,3.159383329520372,2.4020717202745567,1.0646633705032116,1.2040849572592427,1.37619095502229,0.9803911067761868,1.3413918909265234,1.0848739297943155,1.1435732742703315,1.2444867184149906,1.3826097317285817,1.5070283766917338,1.5967099635190427,2.2221861571498787,1.6924069450237673,1.8759866887476537,2.189612710876803,2.1224516223526555,2.3260905676586594,2.5126322277796724,2.219890248861627,2.7519449129824256,0.1028545427707446,-0.08417084537274692,-0.3327887189108496,-0.8202655291966529,-0.8876411147934887,-1.1286886174105768,-1.4473602334670215,-1.4638635459955527,-1.559955472952871,-1.9084081575843714,-2.0347248354828382,-2.080141124310919,-2.594483591748718,-2.6376258809589146,-2.7246449166885287,-2.9914139422679655,-3.3994288585289105,-3.376628773468456,-3.634194281889868,-3.7540715653898538,-0.4626468611372787,-0.7777634255964705,-0.8876211623039545,-0.8176983395958368,-1.1570196859441721,-1.3534484457538314,-1.242267804855341,-1.7417534163527946,-2.123678112458955,-2.208982350512075,-2.4201330533567935,-2.653465355519206,-2.6535463311293013,-3.078368151305238,-3.2239986089293255,-3.4111935566661233,-3.5323697062234505,-3.870885393799453,-3.8563889264174733,-4.172795383028349
9,0.09598810301379279,0.5085794310985448,1.048813654564639,1.3655314192936032,1.292366477155821,1.3616058816257346,1.4700833865933305,1.2381102660963208,1.62196277360649,1.906033202699537,1.5515249120960812,1.3738487401365578,1.6624467242408254,2.001742704136761,2.191005128432001,2.282490154291724,1.8971874519406215,2.3002717558286747,2.627010068119218,2.470125941153043,2.401498882592218,2.4843071920527473,1.075646756631075,0.6611607963520101,1.1070313881030422,0.983426863542944,1.0167558571308217,1.285887607417585,1.2043427956647341,1.173137964840353,1.5420318916483653,1.8147464451826512,1.769474343664214,1.725993630326521,1.5915548986309074,1.6578930093312954,2.3792445175643193,2.2583507020304436,2.045489237434028,2.5417895929567784,2.7123112058169228,2.8707492912176003,-0.41160748308624906,-0.2671243049587193,-0.3645254942042019,-0.9118786430307708,-0.8308263442751251,-1.4909028763497154,-0.9290593671066107,-1.5079130898197302,-1.6677257714776434,-2.041411079305239,-1.96356775385031,-2.2395355777286947,-2.5209132134657897,-2.786943306492833,-2.4880019110587765,-3.010369657442462,-3.530421148336381,-3.2910292989653067,-3.5553494805662433,-4.029020051425024,0.004416491501233511,-0.4616967235086041,-0.6091029877889328,-0.7141912958749093,-1.0737970589478234,-1.0038223110019955,-1.7669810384844231,-1.7362014760830657,-1.987377203482101,-1.9817595286304075,-2.510923205915562,-2.538290408009657,-2.715292757370854,-2.727993702555234,-3.348806849937337,-3.369290868104964,-3.085888264113389,-3.803528364131802,-4.038934345316139,-4.0293316874548015
