,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.06438010870971698,0.5865148605276835,0.9551520027726559,1.6631673482892522,1.093979744643052,1.5807483024709712,1.5194811044091852,-0.39632621496892123,-0.4125054550659501,-0.4630779160216395,-1.2091468884781518,-1.2332964052002482,0.6602910146640529,0.058538914445378995,0.5775345152482271,-0.08496326416675598,0.18181205049578097
1,0.1198030288834248,0.4246774026302849,1.2587009524040478,1.1394872079906424,1.3935885134607862,1.333505713252563,1.5508212009968512,-0.3233311158924852,-0.9282412924146566,-0.07525523361101116,-0.7266648774504416,-0.9192082559824056,1.3659548970628204,0.5119980747306699,-0.3598631937683905,0.1580781431192571,-0.5737013498461017
2,0.16638227165412314,0.4911770374139355,0.7133433029936826,1.157833125662177,1.4143121885069063,1.6967471088601274,1.490148481882267,-0.454710281137632,-0.3935707748401871,-0.5110191478724592,-0.8501161647498243,-1.469306452244668,0.15869563341305387,0.6106350044925615,-0.29522301505732407,0.6191202241154894,-0.4801995136691946
3,0.11029486327413193,0.4868804770442624,1.4540252811892986,1.5493640593336777,0.7905127220632402,1.4071333528711145,1.4701228366339087,0.09239705057696389,-0.29960812001549814,-0.782101574028943,-0.7641331664148001,-1.2397099555385163,0.3760438627799231,0.5190179359616884,0.5850311177817888,0.7952003945782427,0.17103579335419644
4,0.12346069790473851,0.49558293884531246,1.3242808874641807,1.5604343049148204,1.288027615966693,1.8028483350419453,1.1360404505088955,-0.3918604132274515,-0.6252726874275952,-0.671558402322151,-0.18846302260054315,-1.7856230426516848,-0.14285263264582476,0.3127131092283004,-0.4088515680564678,-1.1089980689606418,0.11932279841642225
5,0.16498332465147386,0.5696706678443432,0.6325313717275757,1.346414221031437,1.4487587030479183,1.291774399045313,1.7141500733500346,-0.36149805456447515,-0.18177040864158034,-0.6550375114611374,-0.8239347667987444,-1.141188519203753,1.5752582713915628,0.6239885331972198,1.0199861697402413,0.4205264956325664,0.5393209339095594
6,0.08112343955911175,0.5069037447316376,1.327254715936268,1.1835301626800716,1.2519290559035958,1.2778610229365475,1.323341406701344,-0.10579193351428737,-1.4876182809233929,-1.0887645479353858,-1.568370014326764,-1.1286591079848718,-0.5107077833553062,-0.2669454462441238,0.2536979592888069,-0.18785094574909084,-0.13017239310766693
7,0.12775097681591785,0.45864909706233636,1.0838626469579633,0.9486451823757867,1.6036007379986335,1.5654155622209778,1.4917205657899608,-0.49793989320620036,-0.33088504337040464,-0.4790803419799223,-1.2722084327382552,-1.298802609333407,-0.5682073244135495,0.2533128210638236,0.5229236042834904,0.2686700621458583,-0.06718910611758983
8,0.1242786569153552,0.4978772697010973,1.1997125717642767,0.8642903173685399,1.4398846382167636,1.4399645025602532,1.2330112868534149,-0.17893436124310444,-0.8586651450677842,-1.1158377566943587,-0.9170956806021238,-0.988399230971643,0.27130068951610664,0.9051586255452752,0.9712612310490564,0.1913339952775604,-0.9643034164718967
9,0.20760235998224008,0.4970972646366768,0.7616756696383851,1.4124523436938032,1.2271331683921236,1.4893034540581023,1.4900287724308896,-0.2652308639071092,-0.18312722496783307,-1.1749468241983094,-1.2342505787920324,-0.8103750263258651,0.6228883323836268,0.5227576004275585,-0.021578546650119504,0.27174412078921534,-0.10169884973352358
10,0.10630587262977376,0.5118851589365796,0.9026232251619457,1.335171937883819,1.1968928804323775,1.0680700064598743,1.413704963142575,-0.4495683166446767,-0.43376919360954475,-0.6448998648123834,-0.9785648170312745,-1.2562368101625587,2.41256561354998,0.12599390646636366,0.252909541228977,0.7798631546005955,-0.2328015576063734
11,0.06323184654203337,0.47582522157872265,0.8910349945145799,1.1853339897372903,1.3551610206979334,1.1831214997483812,1.1553141756579632,0.13513584812575494,-1.0865679473777496,-1.123503899153396,-0.9590666007616166,-1.6680344235127218,-0.125750997853712,-0.07458394948238678,0.35186178471215535,-0.509161155661583,-0.7010557401098437
12,0.12076860005449591,0.466304702682071,1.4321951988150439,0.7407881651297061,1.6749539812590344,1.5199038510540446,1.8733007748520962,-0.2636233399606226,-0.7813127728252409,-0.927450784666956,-0.817846447308143,-0.801651921376848,-0.2646331650514341,0.6508078824171241,0.7096143048091152,0.7866190796381316,0.5839892204205647
13,0.08839841174661256,0.49677803296783213,0.7367955823074515,1.89032321573258,1.1373392615507572,0.9359995310342816,1.5191206383489342,-0.05958277296307314,-0.6598727747357575,-1.0536952357620613,-0.7565778191598095,-0.9619338001443585,1.7590071907155702,0.04177816303926315,0.6258185402972749,0.848368690574988,0.6489850718198307
14,0.0803928375792733,0.5065586426214337,1.0489742347779873,1.1837866109091315,1.2964600785336828,1.26997555679643,1.5531968840449308,0.06531230979441138,-0.9269979065422216,-0.5349065203814873,-0.6981782667062075,-1.2303956864878485,0.4355511184437867,1.0806094080275694,-0.6883058626441794,0.02290608290463136,0.3921959240750079
15,0.14433328313377222,0.46724553068552616,1.4229856054707137,1.1627175982787465,1.4884265155912484,1.1175264942339513,1.4885759858537566,-0.2384388213625435,-0.5545695493130688,-0.6351858316170136,-0.8615508508924623,-0.7178024615419196,0.5981993005448224,0.46362678851702077,0.055208173747809064,-0.03606427754211039,0.13495854861475193
16,0.032213948320717556,0.5537467584463462,1.3072121830852967,0.780450734242973,1.4064547841558623,1.010073167422596,1.834564605627071,-0.4707777492678652,-0.5996990946811609,-1.4042105485631358,-0.7254570110927945,-1.534722800609553,-0.07406889377061365,-0.18836357002233187,-0.016112245251071244,-0.633523656168236,0.012420501267617345
17,0.0848717352167296,0.5584812033986446,1.1584544975112294,1.285158265114994,0.9863199582578525,1.1590433047714748,1.4093521903278758,-0.6870597226505685,-0.5185297672122438,-0.5641355758869958,-0.9377138087385675,-0.8915238488643703,0.36390249729774005,0.11889567844171545,-0.41304863746986953,-0.005482737137090299,-0.044369434608057534
18,0.05917976014656745,0.6063357237610414,1.3482987509951492,1.1707849623404099,1.3600250763045876,1.530163081848032,2.0739886147344655,-0.37890096259459244,-0.5950865029414779,-0.2693344268158139,-0.9005224780467693,-1.2997100033222444,0.7856508904364292,0.7464306250353754,0.21710303321017177,0.6375223861013853,0.12836027011977033
19,0.1791341834034803,0.5029106412149882,1.0583000933446685,0.9991167118340342,0.8504332644098662,1.1477410989231354,1.4056963489713197,-0.021620001435118136,-0.9784150910491285,-0.7146074100086677,-1.3954384598885232,-0.6206432992312898,-0.5329165281788864,1.0440011290236093,-0.22345088157170917,-0.242996991170554,-1.0479712332268787
20,0.1402404635029958,0.5338935738454933,1.030089350948249,1.2980937262364056,1.380188936676133,1.4207946400430418,1.2755377320747192,-0.2506523419308187,-0.30811373776881634,-0.9134481494307237,-1.0468882693653618,-1.0721490876993391,-0.08211690671076,0.3507459036953729,0.6280666891929059,-0.1338094123936302,0.5188229262768835
21,0.08421509306543136,0.5328953070596522,0.784988446814703,1.7671452806973271,1.2134527085466997,1.315393639458741,1.5290611386533466,-0.02181820407292817,-1.2993172493774647,-0.7026898567253179,-0.9249283396884476,-1.3199131742608312,0.5022516666021564,0.9709888694714143,0.9087966195544563,0.28067661321243154,-0.276046125026415
22,0.07773010976416538,0.5022147608907748,1.0241447119182263,1.1400260400352331,1.3705559250036226,1.460320122562866,1.2256622475330765,-0.5172918002996175,-0.4285447663885187,-0.675543935264058,-0.8408692166599793,-1.7479757214279812,0.029524856751501904,0.5162552318210956,-0.254629736317746,-0.4211742438170373,0.09517139987954279
