,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0825539877751293,0.500578956628156,0.7550338361466146,0.9184207001401237,1.3814830240891904,1.35406633435367,1.2889338569549398,1.0991875041603665,1.568956833175108,1.4865493212004492,1.4821306620616925,1.5856535882388285,-1.0742391079169982,-0.5710833109022151,-0.9499352424183622,-1.4905417490677104,-0.7841601858897049,-1.3032038314253258,-1.0430894337144467,-1.888309705199112,-2.4369993139000523,-2.126860648187855,0.2784944323686322,0.18031223885354788,0.006131931798231835,-0.5083200216318791,-1.2764203765525128,-0.7397142696131525,-1.8826949786169778,-1.5091507934694546,-1.3395950271951265,-1.8447495497128377
1,0.10963669698274585,0.5066111086444793,1.1143159247369265,1.211313878032874,1.3069765429207367,1.099669802168848,1.3559192045290096,1.2824867789416814,1.3451273112951947,1.3708639067297057,1.5685736056524644,1.830469074372484,-0.3946693835312159,-0.5859347264308978,-0.410611858175718,-0.8425655708417912,-1.0485587159939587,-1.3651790152252308,-1.1704660914429519,-1.4211372863866258,-2.5662693112147044,-1.7539371453479853,0.18478222098924896,-0.37806653764900305,-0.44816778728491735,-0.613229057998868,-0.6916792452406784,-0.7775118062548522,-1.363366041828655,-1.319981204682535,-0.6598856791435542,-1.625847117662141
2,0.08036889200835426,0.4776461239065215,1.2806006482485013,1.2003966008976201,1.0871033001721857,1.0048686995849752,1.180356124895575,0.8915112964792511,1.4034048197033226,1.503616588156975,1.7621024090322148,1.6957649218879518,-0.24165859726941835,-0.5195986378271971,-1.0579371929285637,-1.052647648156742,-1.3325545656592346,-1.6126770632472347,-1.6973167548805566,-1.676514480582251,-2.0381596150028587,-2.692576896659868,-0.5561253041645877,-0.20599183044946856,-0.4209195048791674,-0.5492455592164799,-1.0994795473702075,-0.7410554768747801,-1.6954827749680668,-1.6428916196002439,-1.3672575232127442,-1.2248249602711543
3,0.11807344729780449,0.504803283623004,1.0368409194317123,1.1285473693688335,1.1912563555279905,1.3373408717938715,1.4719119842841233,1.6040752403972518,1.5262053408787444,1.4368438805645685,1.7236696689741824,1.755361943369339,-0.10739577383038214,0.023718753982583135,-0.38697216790933,-1.3243103596497239,-1.374844872978422,-1.3060231203513228,-1.0408261774169592,-1.9847398546776103,-1.649242334951622,-2.5196195388103213,-0.41127561073797014,-1.0521207692101116,-1.1319222968508853,-0.2596451735535032,-0.5083394897913198,-1.3169530644082337,-1.6743599531512423,-1.49496286049893,-1.674505732180568,-1.6449682517137922
4,0.09583317415579039,0.5166013992944785,0.9826338007593636,0.768862064970641,1.1301763196285814,1.2121722447680248,1.2339552302615386,1.455238952319423,1.2194107430777286,1.425987748760659,1.5282860208701212,2.0740150899405565,0.21131936665077827,-0.18531434807272357,-0.48409522595900273,-1.0289570367795258,-1.3950204024351591,-1.1857277623209153,-1.5216760706328873,-2.0964344237247388,-2.035145279095581,-1.7880423488052641,-0.04225374546570029,-0.4232022734854444,-0.9568733000330205,-0.44868193327052364,-0.19086769039900306,-0.9219223954713085,-0.8264120596573672,-1.3173919952000694,-1.2717333271740023,-1.8981259203837606
5,0.12780273505626794,0.5142607639438475,1.2654527060819603,1.1643237337989314,1.2064751920077392,1.378442009621999,1.2083717260444844,1.467449519240088,1.6205295011601004,1.4670152898470679,1.5267233961720943,1.4098824743099518,0.2941903588532476,-0.5321389427654335,-0.5715325039822954,-1.2311553075041122,-0.7728488610010931,-1.463006476031265,-1.1051838896980708,-1.5704437920595238,-1.9673756653426084,-2.0694751654902452,-0.2083099209546191,-0.06729087066859987,-0.5504532226323918,-0.06849313248445628,-1.0364816472200011,-0.8130547971034416,-1.4683085590293432,-1.0337852061878898,-1.0512492618844158,-1.3074064338926483
6,0.11137629150980019,0.5074204585762905,0.9135342132711638,0.9135375325729176,1.382195183366957,1.320780480148409,1.2543513290074335,1.0019661597808256,1.4731787033854102,1.5834224135223027,1.7701571502504512,1.700807934358799,-0.42734738915614306,0.1510341327145983,-0.17291901410222288,-1.1124781611622239,-0.7700417145363019,-1.8083875717702558,-1.9519500697736247,-1.4212968569083317,-2.2946524953183856,-2.380892037330008,-0.009994129873190094,-0.3484178752864533,-1.271920262351917,-0.46410635823558516,-1.0085730190504185,-0.9417621175145394,-0.9102581190985176,-1.4758103165882948,-1.4910741451854104,-1.6928063055853735
7,0.07112027375675536,0.49725107370554267,1.2393652732649525,1.0320655153332656,1.190486431606816,1.168250383600077,1.3015488718505686,1.2971597559454842,1.5176737080231666,1.5518573096056194,1.1632336475020422,1.3393321566611465,-0.3272036731401808,-0.5559362068841224,-1.173776971050009,-1.0003047071673647,-0.9600560501209865,-1.6305128156349442,-1.84683300267569,-1.6711785404955188,-1.7291760394015108,-2.138379744835862,0.2076021547661497,-0.23455757049589165,0.17053904889085297,-0.12820529180873746,-1.341142674240045,-1.1797858004011674,-1.2217035228944408,-0.8478371461767605,-1.2738785844946767,-2.179197513210062
8,0.11101365427818134,0.48412821434119024,0.9757448041631325,1.222156742528384,1.1943102755721378,1.2247320899869272,1.3455795673745365,1.6683207397423958,1.2736528085749792,1.2290310479754671,1.7914712562500235,1.5261846328080158,-0.5088031782464989,-0.7017799277297672,-0.22218736839278458,-1.1872054684233542,-1.3939000795483532,-1.1977406244479893,-1.7374152790189274,-2.0531892852137195,-2.4517641897902456,-2.004175458808376,0.31522122525847235,-0.09374853388801477,-0.6798210366310904,-0.24352748687620906,-0.5816149221507078,-0.9968040755689259,-0.48611759063349574,-1.4713713616878699,-1.1770863927459727,-1.7475649200922154
9,0.10299598848159391,0.4920636217224982,1.238778499368171,1.0277558738308714,0.9807924402812349,1.2776301344493803,1.4869868446191101,1.1895994364498645,1.4674601371124796,1.4207754949731553,1.4701746064462835,1.5647639221399867,-0.7918208475731033,-0.5864432211722745,-0.7903450994175094,-0.9836228971185432,-1.2374266209686526,-1.425331794395012,-1.3555657027902992,-1.1584609498405682,-1.9849693735859364,-2.21628199590892,0.7521552739530954,0.1029295794629606,-0.3077969876425406,-0.4520001749060294,-0.5549746824404906,-0.9560013995092742,-0.9027043025172011,-1.9828306811812562,-1.3557814977402054,-1.5255339329111308
