,0,1,2,3,4,5,6
0,0.13316675488335145,0.5121846629075013,0.46571813203209633,0.30718269695934924,0.3162137683870656,0.22769135876241423,0.2076994914083026
1,0.15070755675900957,0.510581539126552,0.4195760219080721,0.37101700372311575,0.30365022115375867,0.18656972765758914,0.14063253128182504
2,0.16675782303076286,0.49864637636231,0.4480085243639819,0.36507149625282687,0.345691470074241,0.2201990661750596,0.1558138169538822
3,0.15278300500533357,0.5117951320527632,0.3819410160709134,0.37969106426565374,0.24848919986405943,0.19385957793891476,0.18103934487678275
4,0.1524236256932173,0.5078427628678974,0.4250189773374011,0.3706817792915234,0.23542931607215237,0.1853071302394167,0.113245542391777
5,0.15981834800300934,0.5085805554859687,0.3579940834383833,0.34096820931978755,0.31235790335004393,0.22578159437997788,0.17682028860771415
6,0.1487451493592589,0.5025085203167758,0.41764080560165817,0.3451650759018528,0.29222437019609554,0.17912443097933456,0.15700684898175224
7,0.12444379276401764,0.4981026977447197,0.4685822220390419,0.3436288808248838,0.24305115374946912,0.27594683022173055,0.13326200541859085
8,0.1693075494398254,0.5158157660195332,0.38140382883368573,0.35784218309266475,0.25673324349821347,0.20853302920164726,0.12875821478676758
9,0.1741442522007972,0.5196743269681849,0.4194382918183983,0.38092867942396674,0.2848430002337195,0.2039281189729964,0.1505571558923195
10,0.1589459985803216,0.5087208654971301,0.484608413463538,0.31160132949326697,0.26714190148863465,0.180803844377535,0.11224171306664346
11,0.1723003177790937,0.521838158346784,0.38735762854228767,0.3502426294569073,0.2826715028732675,0.19231253846174953,0.14709925419351197
12,0.15712907236559073,0.5089228297016094,0.4036215342448703,0.35692520120079635,0.2781659388463208,0.155639002598654,0.084696823513711
13,0.1494947881464595,0.5321928741475137,0.39680080128804374,0.36517784335619047,0.3327530661104269,0.2356633713626377,0.1877733437010489
14,0.14211352437943237,0.5160725142785425,0.44351776448019853,0.3921837440526851,0.2878869732199079,0.14108732157271603,0.11681349351367115
15,0.15953347769210344,0.5112326853005874,0.3740167415939011,0.3290670993153912,0.2858931210248141,0.23249416145582855,0.13358341383688294
16,0.14642148092351856,0.5075505117854987,0.47683452925414893,0.3451178205214927,0.27305052019742054,0.21152506503100477,0.11961802266198618
17,0.1777812180952092,0.49450716515531584,0.44069763758439773,0.34445620588646997,0.238867556520737,0.2694032457869394,0.08536629532079165
18,0.1573453880302648,0.5294992443020845,0.4178140106052255,0.39373555187436476,0.29194182915798605,0.1815712098891635,0.09072964935583991
19,0.15621319269516284,0.5080534029838277,0.3612709346175678,0.337645574449399,0.2948958125342203,0.23668346067566803,0.1286010415407865
20,0.15421172203758546,0.508558074621893,0.42256746130837813,0.36327815376018924,0.19565871939434284,0.16069892536450925,0.17780697520177338
21,0.14614875248715137,0.5116646560866476,0.38522843683199093,0.3068594013283688,0.3191544021017048,0.2417999075388429,0.10153939988282723
22,0.1721440103000354,0.5244751655311989,0.4577724088318322,0.3307621607605911,0.3293491481343597,0.18419742359941582,0.099048089003019
23,0.15638508989932348,0.5070989947792925,0.4022462165837197,0.34368094889790546,0.2907196569624703,0.23021363123031185,0.15209384126550063
24,0.1558853998045063,0.5149901728915323,0.42714996153942986,0.3592278346844738,0.2939002471581301,0.21565774796719187,0.12700421854622918
25,0.16425794040727285,0.5191498356902787,0.4956183852457068,0.3475092192496544,0.3150650694282279,0.23313558246229538,0.20051557073190684
26,0.17467065118013625,0.5194481354319572,0.4100738299842367,0.3961897039405984,0.2731830057896362,0.17086834730494174,0.15823648032657947
27,0.1472909039695842,0.5166936190963566,0.3724976933496034,0.33451881921164034,0.24714634765894894,0.18266638869876625,0.12654417483408506
28,0.14362286794420717,0.5272007578043102,0.44242108090466936,0.3289425810535498,0.2973959554660878,0.1627820882058085,0.13207732692739552
29,0.1706520711592819,0.5121605741874435,0.35329114242464305,0.32564084856682096,0.28632189939607966,0.20210871906436184,0.14399183848774094
30,0.16294394904570425,0.5232307571441656,0.42992050109602603,0.37937921846771977,0.287754815189339,0.2004229500974945,0.0886708921614865
31,0.16148160174449702,0.5256842528173036,0.4278687273005565,0.36442177226107547,0.26701571067795904,0.1757801085503618,0.09384116747682629
32,0.16676493567670123,0.49851899304082326,0.4225549612882326,0.34901668443496126,0.30438675454447006,0.23179453877876155,0.12388622305141345
33,0.16868636256648437,0.5287479989456753,0.43939271955717724,0.2877890564112584,0.2642111375556791,0.23311566498738548,0.11817654112624608
34,0.17319476833800812,0.5117245692292289,0.4065615476962596,0.32139765361741635,0.31277176599863654,0.1742848562652502,0.1754576647059299
35,0.15932878527096542,0.5384620915779412,0.4360562865783237,0.37788744222008663,0.2720339885622998,0.21039198651297591,0.15164158860975957
36,0.14347718262837583,0.5083176159229584,0.43707076528148503,0.3512066723845022,0.32118206802674165,0.2045468704733117,0.1473990794497924
