,0,1,2,3,4,5,6,7,8,9,10,11
0,0.21051241213773136,0.5609575140863701,0.42849325715257197,0.3813071359680348,0.29116274568323686,0.1613804003920119,0.10867149576165314,0.11283589914729013,0.03025361698121438,-0.10442589629268356,-0.07416293490307257,-0.22606085640649715
1,0.21182873042244613,0.5698966266410166,0.4343504508151017,0.3413874341509534,0.2527009786893947,0.2173976569285051,0.14239394865089616,0.029885120180138905,0.0415811652128323,-0.023382549337965016,-0.13190208123158165,-0.20136964491925397
2,0.2017418316510297,0.5649789681342738,0.46509165516129064,0.2900744594124588,0.28587822224225395,0.15893489181424303,0.16275068594640688,0.08185540987114608,0.031911430856875034,-0.006588718114090401,-0.13816175403324576,-0.16326594828636476
3,0.2245850286900165,0.5634622563979201,0.4298884136618048,0.3967209179620643,0.2952710125164485,0.16256630911411635,0.1889194966053001,0.06814740571069301,0.06751820700260647,-0.06645211647440658,-0.13668529558113657,-0.14253823402852334
4,0.21338005689673512,0.5558321206918195,0.40582451663789987,0.3541239013227604,0.25000316194564653,0.2433860251742557,0.18054636587625478,0.07254252451882082,0.055130276630936934,-0.009110112929753306,-0.10688573120863196,-0.10114123289337004
5,0.20046678525938055,0.5531239977921595,0.4407767609525088,0.33342926430930075,0.3090259937776706,0.1913059561413359,0.15561703556254325,0.02974951210535098,-0.009050583364636225,-0.09901370088492661,-0.1667692562355766,-0.18277556909588472
6,0.2070560855077321,0.5660385959587154,0.443756933378159,0.29395104686765894,0.30778777923264056,0.2702621896107797,0.16017240766788876,0.06961310498798758,0.018974355620021626,-0.07132681070264546,-0.09842709307248382,-0.19032384087781853
7,0.21239327849872258,0.5619805447720527,0.4271204324038337,0.3437337760661383,0.2448424954199321,0.221540277312184,0.11578642669325175,0.05367297042739726,0.005072128601252647,-0.01833492820581238,-0.13079655047283265,-0.19699122756868648
8,0.21182550843687503,0.5609907812905626,0.37596441889329707,0.3470862980814563,0.2568118325341917,0.18021646058870328,0.15491650800952161,0.09350600957676677,0.0031919543507165672,-0.0933255960461693,-0.14107811607022833,-0.13902319109267242
9,0.20849877671981829,0.5584220874289059,0.4262565955475736,0.3164062244003156,0.24797139955755498,0.18951274268156804,0.10933181763970526,0.07244101510402323,-0.02004509913868379,-0.09672149952702702,-0.10498721056767217,-0.14507449796500302
10,0.21091574461948487,0.5647896551689856,0.4098487732057025,0.3796035580683882,0.21629303558992516,0.1905499292655337,0.12208650719383797,0.10712909439988674,0.0203909622694575,-0.10005054440960326,-0.11393993159517937,-0.16690499349676363
11,0.22011460575999156,0.55086242187222,0.378834460528394,0.3243290182082409,0.2957700398469393,0.21149249850544122,0.15922116797430125,0.09098085724255743,-0.03900756177813461,-0.057724149485840315,-0.05622284531097787,-0.1928302976557782
12,0.20302367351924056,0.5533645121438613,0.4014035898706547,0.35819335892613413,0.29923788653481787,0.24553534649268288,0.1699706995835412,0.05459417926441318,0.03003891459906871,-0.038602536424852466,-0.0764339173741023,-0.07368610959972366
13,0.21301760273508064,0.5604876564031597,0.3533724539135109,0.29757230114703415,0.2753963646359042,0.18318803683891316,0.11867697163807128,0.05809237864166343,-0.0437287714210521,-0.06141390634413767,-0.10105773426523956,-0.23838367807929428
14,0.21250259092049925,0.55703068048182,0.4115440535735109,0.27299275640533893,0.2736585609929934,0.2226090840743092,0.1805129193646205,0.056760306051874,0.0007968212929899618,-0.057296165746985456,-0.0916434205098974,-0.19402059435642466
15,0.22089194690258457,0.5819849167168848,0.3614505475817845,0.29454476152428444,0.3064155186117418,0.22405500514575571,0.18185920497747327,-0.0034325332600347765,-0.009130574396841933,-0.045282050760691556,-0.10816584321487152,-0.1590830867694371
16,0.18277665957173894,0.5476403380580463,0.4620565767043608,0.2993168549789341,0.2986378112258941,0.18291255852450905,0.1486618365453348,0.07325553661206796,-0.030120116552065927,-0.10628943188261525,-0.08333385753154449,-0.19962958268606237
17,0.2046340047979922,0.5598910152271006,0.4141662569649255,0.3450231356127019,0.3064779148300183,0.22408617441986933,0.0845845976750892,0.07657900406026794,-0.00996948759844797,-0.08007111509171037,-0.09380687293740313,-0.13045127650512325
18,0.20731712489894435,0.551237520745665,0.4251315150561247,0.3592154108336913,0.28264824773413594,0.2331445010221864,0.17852153242955388,0.07972679362043295,0.02692680281325224,-0.03583905134050014,-0.0976927023336859,-0.20516756286730664
19,0.1898727935090211,0.54729443419411,0.44171006035947347,0.3519035709767289,0.3066865801230387,0.24559779692434522,0.11665119651847647,0.03796061161598227,-0.0021737537890154195,-0.04053055795061444,-0.08657055141324799,-0.13533326056832296
20,0.21274158762539747,0.5405403415703989,0.4350775916644858,0.3607366052812784,0.31874250986531305,0.19835233057279597,0.11520544993135676,0.09434593876269656,-0.016066462783664387,-0.03425501739280469,-0.1318759377413147,-0.09721762285006469
21,0.20179758212383736,0.5601762915385611,0.4467698646150016,0.35600070962605734,0.3244896749952499,0.2034136122268348,0.12862130465001817,0.07958548443790098,-0.0073116174175262005,-0.023981251873931873,-0.09882696122681008,-0.14753219703777995
22,0.21677028028615702,0.5642529854934152,0.3736587005232861,0.3490002551392455,0.2764885171281428,0.20483202366641529,0.19191279248583992,0.10178515368150645,0.012422307570749098,-0.03335232843258286,-0.13202882110512076,-0.1577744934145472
23,0.21114798734407528,0.5634025379818315,0.459428955896671,0.3245952655908871,0.26401088816667667,0.17802271669239886,0.16184636770513056,0.10255592823467988,-0.0066614307816824266,-0.07012491732653803,-0.09098265334561488,-0.14725213220918998
24,0.21911923370698488,0.567170763096589,0.39948397755787224,0.3326267781559488,0.31712806531649995,0.21956292361532254,0.1864124035755687,0.03500546848890952,0.025964331685235792,-0.05562839153596509,-0.1327168669137312,-0.1852642231634404
25,0.1996757506920921,0.5749590373150394,0.4269035744926281,0.34017631900552997,0.3319576700882982,0.2515025138341735,0.16666291201140998,0.08737876646956151,-0.006722940654881413,-0.05539393989753971,-0.15348719775791436,-0.175704407297302
26,0.20369818502191184,0.5697387166696687,0.4411520449501232,0.3544729425873989,0.25601729213443886,0.1638485233543332,0.09461236512766633,0.08766290792839258,0.04605038691864544,-0.008393496577738555,-0.1202867533454091,-0.2115018591283746
27,0.1924585571583286,0.5561587577958126,0.4028653979036211,0.32914963647025863,0.2325301360201804,0.1727347069584343,0.18275031566817962,0.14444526621668105,0.04025714075221685,-0.07087265311434972,-0.04746643460099651,-0.16437562527176236
28,0.2184961692003661,0.5669008097996602,0.4213477687711978,0.4254759494001755,0.2710452481234358,0.2081451504555211,0.1608675759874954,0.059816601280152856,-0.034360962247146846,-0.03169283197128271,-0.12562559178986393,-0.14963808613554436
29,0.19525908628690664,0.5553525079328969,0.40242824144282574,0.3915341164765708,0.3182050998908545,0.17803647780942344,0.14588914715319612,0.1247902658444641,0.01481312501829174,-0.07495445958805153,-0.11532985056008088,-0.2037275169984311
30,0.20489031074667957,0.5520422100693763,0.4042908389478022,0.2968238140129333,0.2624056252489323,0.1614820803191416,0.1609685500902871,0.0032863266849851996,0.07618894735853415,-0.01571764406225319,-0.0494852680449031,-0.2089879951421077
31,0.20465756443983601,0.564237691096789,0.4279114846708818,0.32631280756585823,0.3419643253214183,0.12244604017974771,0.19332550230260664,0.05102456985272595,0.025308641947115674,-0.09301045202194226,-0.06787597322154841,-0.22680843983908572
32,0.19137378537293176,0.5582674660445637,0.44473154015779326,0.3147794737073848,0.22336328608667524,0.1734063278560592,0.1373646307695165,0.058380467585440604,0.0790492475668085,-0.04034091396572695,-0.10893087901513811,-0.17747179451081352
33,0.19151602365200465,0.5725073090132082,0.43652854598691115,0.35460371207997005,0.3326365283964542,0.2162634999646712,0.09705206296075067,0.09290232163036574,0.020002413379901215,-0.06840816659320431,-0.11757162366978115,-0.1741897622213506
34,0.20169858958304082,0.5538347685788267,0.4111601139796122,0.41765658409388273,0.21711060468981117,0.2047612326554433,0.09336441994287083,0.10880538042400184,-0.012089914364833029,-0.034180809134002094,-0.08588190318691,-0.17557626845519814
35,0.20880961072846044,0.5653219063838812,0.40593440415543414,0.30151413845471564,0.2802021884866004,0.2217636562209015,0.12857119522567553,0.10898952683647638,0.032977778920909376,-0.08054730194464768,-0.08946328725646979,-0.17640144819570047
