,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.33719473924359983,0.9202837829403835,0.5361748730520439,0.30245746225601966,0.21592079790293944,0.3502008428622939,0.26458426151473513,-0.1184019125692347,0.22063071365252768,-0.015091922056459324,-0.19192277454016832,-0.022738515723401277,-0.2690017032064058,-0.2993887073993789,-0.12820530207593145,-0.27027797403626436,-0.31462769627732035,-0.2663158616125572,-0.2740439649925924,-0.12961824022005525,0.06160466095567524,-0.3859688136998589
1,0.3553069962056385,0.9358813242005153,0.3681229591988691,0.5915221836002594,0.3484376209244169,0.211458315672881,0.27182418072914666,0.1173745944324824,-0.12483763831501771,0.033523567580892005,0.08814451979055449,0.053255417069610685,-0.1922957064077436,-0.24655475693141565,-0.10765223778250729,-0.25323332573917157,-0.13595846380717846,-0.18363043798995793,-0.40709273771346094,-0.021287032550764626,-0.21790113931167698,-0.012886212672908681
2,0.37017516232010694,0.926775180487472,0.4505883994243847,0.005069333282750166,0.299767315514239,0.2944046687260502,0.2556255152750818,-0.0007643877872508115,0.09023665122259748,-0.08482323798081774,-0.12119123346398203,0.022855135284593486,-0.06170989123179433,0.046580856629147675,-0.25841820446824854,-0.10370161550858495,-0.2793104749713495,-0.08072566292004205,-0.3539626581923112,-0.20719620515011,-0.12074720860175539,-0.1827317310140643
3,0.3406267842968894,0.8873537285288998,0.6444027685439441,0.1820287817586116,0.4121797458306176,0.01837057740145019,0.10097373151590693,0.0018464652769760864,0.08688594768629548,-0.08734802035750908,-0.049365807471971876,0.040890870698229026,-0.3122040300052089,-0.2746138152850657,-0.10861270660881467,-0.11518666896234465,-0.242019013480072,-0.17178229661181893,-0.22528601946724774,-0.19267801010324165,-0.42182199299744405,-0.10034973312406577
4,0.3153385734850961,0.9037089520158951,0.5505520093441804,0.13854317010895878,0.3569698805927181,0.2472157668494258,0.18164930920917183,0.1362847392518956,-0.008530020349037423,-0.10625446882502072,-0.05355352905415284,-0.2580690072217504,0.01997740716036798,0.039149014665157474,-0.11432556031545733,-0.18499813414987898,-0.22124987310345712,-0.2835634164505837,-0.23124096165978109,-0.1557305844690886,-0.19721714119282582,-0.04466981551042214
5,0.3667476984733278,0.9223211252789807,0.11756172496137675,0.20164894982067566,0.3119194263636912,0.36680550796690503,0.2910974773453153,-0.04764471999284176,-0.06235053550502061,-0.15510196118694497,0.02240769834240723,0.027923120366547503,-0.2823363680687151,-0.14546643283165783,-0.0677124025677673,-0.03276955639154,-0.39397864188883036,-0.3027594641266259,-0.24653864583267843,-0.2391307049907178,-0.2202964278861329,-0.22403670449403773
6,0.33173641133165077,0.9319323325353537,0.3336703261333528,0.38847430577333764,0.4122652811092526,0.16703813900615955,0.30244666052147207,-0.00952265085159788,-0.009572825981966598,-0.13070536740355904,-0.03174670342437799,-0.1517183695894978,-0.06858009426571371,-0.3329232547971048,-0.17130267726568787,-0.2014630858009847,-0.2965978471238978,-0.061872025013089416,-0.4881000192259626,0.21686542305687662,-0.24287780495248476,-0.1108078396016343
7,0.3328691248561406,0.9089343146502358,0.5058481249584135,0.5676027995988627,0.2475358239610917,0.09194104212769952,0.27141812064780607,0.04269974573960533,0.027455322962780714,0.003597577296680504,-0.15043440739374425,-0.22485917413126147,-0.2447212657034687,-0.2952444227866601,-0.2936204481147414,-0.1500056963242784,-0.43443931478594144,-0.08285862435149369,-0.36813059458275466,-0.26277684208963215,-0.1451963270756217,-0.1572845864407046
8,0.3295756397555988,0.9416347852832397,0.5606381824710708,0.3624839529535503,0.35367502810735996,0.11219656386142697,0.08252382210454401,0.08781504335996193,-0.13281922495104007,-0.21851162866837084,-0.302068986181259,-0.17682874806672783,-0.001908316450564801,-0.13626022381339328,-0.3677999598638871,-0.15789856127430568,-0.11012599877002588,-0.23536386515176627,-0.28428701836043335,-0.11799494684027599,-0.28782566791830927,-0.22049668421594798
9,0.33437465001233896,0.9366528188792216,0.2706061263042697,0.36707715813668107,0.21397967107284,0.18104440295642515,0.2888462480320166,-0.08102151215247062,0.22277438041611236,-0.050570742341006183,-0.2033101417408914,-0.23672704004445924,-0.2504735013612853,-0.08903704753387938,-0.2601643791749408,-0.0520569060686151,-0.32560356534184837,-0.09477643307395804,-0.21027284760868853,0.0021764113911419136,0.07245166287014838,-0.21223811362956524
