,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,0.09850943802818761,0.4967522202713199,-0.19672997751189508,-0.3912188518338996,-0.3265969460948487,-0.7800493316301923,-1.0506535928346294,-1.2315304983034663,-1.4163064990580012,-1.7643654025475493,-1.7975738305505915,-2.146063434223419,-2.3448771775275064,-2.356429754885199,-2.588549515945361,-2.8223505834424287,-2.8878946193240314,-3.3375652624908954,-3.501074618161393,-3.5763428038904577,-3.7430434856183554,-4.059216889120046,1.3433201609047651,0.5310796869483841,0.2121168724280619,1.2499689500956503,1.1814080485091099,1.256659844250077,1.3048429022739025,1.318442139185505,1.8742688355438972,1.9838237497307856,1.1546581909347093,1.1535706582201317,1.4783721917156183,1.7982293952182298,1.564930712355675,1.580027817259985,2.2659630938085282,3.0387845529773987,2.4657318948857716,2.654340113413041,1.3978781358675267,1.6285880006493225,1.4565102414970157,1.3425170722913564,1.4902129327768057,1.4422822085816713,1.6639289276542293,1.7989706813647786,1.3163707279259316,1.7212743228101997,2.048587410173557,1.9227344051407573,2.3162445664810445,2.550868245246797,2.0935677380166133,2.3770028428824608,2.1996398331117826,2.3388855705457328,2.7726338297497954,2.864989159016083
1,0.09303909980275615,0.5278319787571596,-0.28243767522127106,-0.010946256653255266,-0.5243319638915652,-0.6754651838187495,-0.9015954445069069,-0.9997356722929684,-1.4365676474584888,-1.7270146815110747,-1.725270818620237,-1.755295864146501,-2.076414372188758,-2.4952894945654966,-2.4290786773895556,-2.829564166902881,-3.0163945935128593,-2.9908671396737345,-3.3398322010349246,-3.580591112541253,-3.5988669605687127,-3.798297939006111,0.8861222402884354,1.0520321181721726,1.1254938430671764,0.828002852983514,1.3920898133967867,1.0991832312858834,1.4310006518376328,1.180426486507721,0.9459603018615038,1.7311250652369512,1.746080890349059,2.18165662489559,1.5520757541625934,1.7486609751621633,1.6507104782000508,2.466545801908004,2.451960697294084,2.448021595338095,2.6507206867126745,2.8760481525795427,1.3970927373350717,1.4603718510692028,1.3254821344851548,1.174532244005083,1.5421795210097633,1.7685120934120886,1.3052098583897815,1.7789487400352777,2.110803860075351,1.4420285052884094,1.5358220996242058,1.3135689387567824,2.105807043519094,2.151686200045992,3.0617873982773363,1.7546143000316654,2.2010029189640115,2.676299978555689,2.27362328471064,2.7243599927342395
2,0.09997542948545939,0.5097764930073921,-0.22625747280800176,-0.5612804211124016,-0.6043734984141326,-0.6418163507854421,-0.8669826702356377,-1.258765687212708,-1.2952969544163317,-1.5271203694308115,-1.7896695866682668,-1.910122510891427,-2.054785102771433,-2.2137238034677296,-2.4426536514694766,-2.64732840322231,-3.056447574102951,-3.0712237132309275,-3.411985288593778,-3.456109884550307,-3.680710190970884,-4.157250554601511,1.1572175488457261,0.7093440680523977,1.400639388086792,0.9639984086184488,1.0192837071403582,0.8959248412317811,0.6575031216412016,1.3890076818727874,0.9143172087555422,1.8340152196589732,1.6280956981137527,1.9856595766227456,1.9848992537985377,1.9299536510032125,2.4303160265466897,2.4295678351860692,1.8081341447917116,2.6129324569215298,2.3948324740472673,2.7736488907062338,1.1754268386270912,1.0665604156605828,1.0652765618577522,1.5761562515487708,1.5360774939969408,1.8093371462840682,1.9157711427681627,1.3352634837885449,1.9083412816324632,1.9887903104682259,2.0136631821293274,1.963764965734661,1.8730561124609793,2.1506142878209547,1.598678787595078,2.5007744766472957,2.590975545440884,2.1919531985921035,3.118511514683101,2.7585668271824395
3,0.09923186846106954,0.49068124170524274,0.15503789325852957,-0.5829171664414666,-0.5430280171035332,-0.9840488477822121,-0.9646019588754666,-1.3209398518786348,-1.1604556660767202,-1.6600596806344863,-1.7838588894403102,-2.011929909498639,-2.311478567638664,-2.347429719539309,-2.660456237750322,-2.7454297639425986,-2.966100439052346,-3.2419023075243283,-3.2822552333482786,-3.81860270289705,-4.047222043609746,-3.8983346566765933,0.9458642277808673,0.8532297504594878,1.5257544263352276,0.7437038783291763,1.5715942678356234,1.4047025451850461,1.1418896704227346,1.35793730716622,1.2345733550243736,1.8932527851761078,0.8329750183447899,1.9875327534321552,2.2272935247450563,1.4498512847872098,1.9131440213239137,2.1547744276891834,2.5356126624171464,2.1260837813994935,2.559293498126906,2.8792554147890863,1.638863396896411,1.2009498018609617,1.1938775013896374,1.666545598269823,1.024757363421197,1.2433351455515087,1.652266541603795,1.4219509991039965,1.9110205679499488,1.8740695192696415,2.175172156137188,1.2124967765471009,2.26309060618886,2.596652172609355,2.3257413996717062,2.545593850661741,2.2736124226023215,2.85840259192876,2.368964201759173,2.5151691204073554
4,0.09390388417031904,0.4954002104875266,0.04856710774032618,-0.45992248430646476,-0.5329161191768648,-0.7070011842852665,-0.9381776629412056,-1.2402432427873804,-1.5418631872399253,-1.6669199826969605,-1.8198127716044445,-2.0384167697913353,-2.101624811583859,-2.431597574517579,-2.600982388103379,-2.780848020330609,-2.9152329477909156,-3.1270847374066886,-3.3856812789212247,-3.598487163835093,-3.851255713067113,-4.092893482612187,0.8799221480535204,0.5337457418287835,0.5881615833243731,0.6388085144780613,1.3321867761212574,1.4470841233117817,1.1373793895043514,1.166570848182861,1.6737510985905146,1.9574197179037292,1.4504918438598227,1.9388691111452026,1.6931795590455265,2.1642266671384123,2.1086493466494023,2.0590213179238286,2.7118212024450457,2.144019870253895,2.566201155616921,3.0403074497734868,1.2932968557144653,1.5069223154082698,1.5654177591027685,1.379842622424973,1.3659650592271952,1.7265711249872417,2.0488951476800024,1.8557738354345852,1.4983173718689131,1.1456468307109198,2.2890168022428248,2.3483643038459507,2.4133978535887453,1.8668273423785224,2.200793200096995,2.2406623962283074,2.0858179617709554,2.7848967112780225,2.9122890304739704,2.8492447958153466
5,0.09686790229033192,0.4976885767122413,-0.45894448713139413,-0.6184087119738444,-0.5375707095575498,-0.6194773893145011,-0.8538282069431695,-1.2991636243770033,-1.302591500975706,-1.7309851683266075,-1.7111983209154062,-1.8988021658317256,-2.3634136084903865,-2.383415074510623,-2.2325917986216086,-2.7244283579604294,-3.1223538371211665,-3.1587674395372494,-3.508096876016624,-3.6794090556093324,-3.9492582807000587,-4.30072193886679,0.8415871621312772,1.177613530374805,1.4781388065769345,0.7163302362647723,0.9106622508140344,1.0129600554980196,1.3187489594088102,0.7259789003522442,1.5488376419350065,1.6332561621168593,1.7031381267257788,1.687574681095553,1.3327875527417181,2.4143685705239792,1.8309741580782886,2.2348870484037895,2.062473604066855,2.4846515663609,2.6844001970361417,2.7877278578820395,1.2418327210497984,0.9108565185440407,0.94309836451559,1.8967423306799942,1.9044911609624147,1.0474356227599873,1.1442212318609906,1.9844791777511934,1.722935250105885,1.9162662639114254,1.2877885289856914,1.7973959920269191,2.234670256050331,2.028304276042081,2.3663458518235005,2.2579076983291495,2.7996578686585383,2.21103111346568,2.5862742424903966,2.543056176381662
6,0.09071126949186832,0.5034102698858043,-0.26015340243549173,-0.23313195499351633,-0.3266086191380956,-0.8786269593330114,-0.8167815194594175,-1.4348129821279452,-1.3963594335966527,-1.3672750515190495,-1.765233439928876,-2.045382745956078,-2.0627256787680075,-2.5158000318630127,-2.61650195167316,-2.7910037642583454,-2.7438596209844337,-3.075117091336697,-3.3730282640265363,-3.339852286900554,-3.7867191721288433,-4.196289644599982,0.9108234159996839,0.8179347014761498,1.3211526024774987,0.9249954823668078,1.0879516799029072,1.134362515152785,1.8514439300666545,1.2098080404571914,1.5162913731962477,1.5286651237044526,1.0301799090757984,1.8127621695382827,1.8960092430173496,1.5621305178793246,2.2964840200379673,2.091273832287573,1.874896111940696,2.699120413843756,1.8529195758884025,2.683131926309759,1.2372446446028023,1.2979583190222415,0.8316688585261651,1.216186996735044,1.765504576374945,1.6567804360209029,1.2424836423919108,1.3028555485265318,1.8463812745540584,1.7153635288436944,2.459370554119549,1.9094038133325832,2.3645701406900543,2.2888728157975278,1.749496481302321,2.5378154786955864,2.576641758135753,2.891590035788712,2.812854445604609,2.8778320065651926
7,0.08877460622193215,0.4905675788214414,-0.036270824135692034,-0.13265298161379208,-0.5892820870116873,-0.9518796653991662,-0.7800729719362275,-1.0634549796442254,-1.4467400591775326,-1.5951803302483538,-2.0648826421752964,-1.8002489898575869,-2.272451911628927,-2.468427006154352,-2.6611360255567944,-2.8360096674817568,-3.1216714971092707,-3.229730598924086,-3.48163926781063,-3.640088838146551,-3.837704451741402,-4.026016158712391,0.051532750219854644,1.507551610977306,0.6728857389711089,0.5208158147589711,1.4042537457661477,0.6590694343979354,1.5772442060648741,1.2530605450390286,1.6010992923194787,1.6451986917717292,1.164219860259875,1.8883437924244413,0.9787232052273616,2.1412527643017243,2.084399086258531,2.5052562394324767,2.0340847697781568,2.351062446032478,2.452933579846987,2.7094064770103055,1.6778620273315759,0.9786701572729266,1.0264822441738488,1.670432038291864,1.302241550982925,1.6445222858003583,0.9404872894549334,1.4773866860449916,1.7782053613790239,1.3235187071232677,2.1009163103860704,1.842264314849432,2.1697399593126105,2.633635060509404,2.2068823663605523,2.419845152404426,2.464663966190507,2.4332143017581958,2.842555428199719,2.8827080871233135
8,0.1082656223443062,0.49590630371795275,-0.07447797504509746,-0.435705889076788,-0.5687961670385432,-0.7915215398873109,-0.8345235916054405,-1.284767833103005,-1.5886057034513574,-1.7254948494092535,-1.7574218823281145,-1.9663459768250537,-2.109845768005125,-2.24969357013034,-2.8238502457582126,-2.8673457343394646,-3.136491444876479,-3.2438973975013488,-3.6088730179492963,-3.532661613316029,-3.8298364631907518,-3.946684706838281,1.543781107092577,1.0373191166916689,1.6185398031164946,1.1277586969580828,0.6836238893802518,1.623213793077169,1.099000070176474,1.1876240099155393,1.5943658729865073,1.5824259819150321,1.9886678772146453,1.6065551962247733,1.5378115504244443,2.1399856420654175,1.909229036530509,2.3554832819910017,2.0970914233995464,2.3966777352871356,2.3674661867944478,2.7360612533710285,-0.4070700111708222,1.465309793005035,0.6819898358441657,1.3803176758564362,1.8980239245296633,1.150936921664235,1.5683911076400887,1.8386350021608058,1.0258331367437652,1.5909545339550684,1.886145165767174,1.4404005871751886,2.727417501479001,2.338058775866287,2.6260339407627944,2.5394716507112434,2.766933309871793,3.094155210800625,2.736768043918358,2.352123054091845
9,0.12182489307832284,0.4910855743568041,-0.4020094646270635,-0.5494669529218554,-0.6246379754772338,-0.7053256538648555,-0.7740804932161394,-1.1198609172161165,-1.2893415809895776,-1.605130746311829,-1.9297852613389113,-2.145137798854061,-2.4310334017046284,-2.2312773226750413,-2.603276840207009,-2.861555105708567,-3.0027732553522464,-3.3281370955115057,-3.253957432873008,-3.5176760058267407,-3.782845610780914,-4.0797756839433665,0.725935340246853,1.47693909903168,0.753069875212183,1.072952893473917,1.356882526177761,0.8814583528259717,1.2425225787997973,1.5361761784383439,1.0793071572989363,1.732336441393322,0.9501820798616187,1.6161040187950606,1.3429308263747992,1.6540649527252194,1.9780408425221843,2.9306064641020995,1.8335253852608777,2.3318180455149475,3.0173372597642825,2.3465796424580456,1.36703737792242,1.0821585410729158,1.3416309846926666,1.2159004331517493,1.4948405250453796,1.7018982184619358,1.5741923287758732,1.3102375246670648,1.7158997089010182,1.6645252002389928,2.1143527054052464,1.8445304401937774,2.035255268981086,2.4843192247355637,2.0982585295770955,2.2806448675192277,2.4606457569429776,2.7516199910392607,2.8591024039638535,3.0245451952838147
